,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,date,hour,weekday,month
5322,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,21.32,25.0,59,22.0028,221,2011-12-15,20,Thursday,December
5323,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,20.5,24.24,63,19.9995,155,2011-12-15,21,Thursday,December
5324,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,21.32,25.0,63,22.0028,124,2011-12-15,22,Thursday,December
5325,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,21.32,25.0,63,22.0028,114,2011-12-15,23,Thursday,December
5326,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,20.5,24.24,72,22.0028,72,2011-12-16,00,Friday,December
5327,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,20.5,24.24,72,15.0013,31,2011-12-16,01,Friday,December
5328,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,19.68,23.485,77,7.0015,23,2011-12-16,02,Friday,December
5329,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,82,8.9981,5,2011-12-16,03,Friday,December
5330,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",20.5,24.24,59,12.998,5,2011-12-16,04,Friday,December
5331,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,19.68,23.485,44,26.0027,26,2011-12-16,05,Friday,December
5332,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.04,21.97,33,19.9995,82,2011-12-16,06,Friday,December
5333,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,46,19.9995,231,2011-12-16,07,Friday,December
5334,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,16.665,46,27.9993,459,2011-12-16,08,Friday,December
5335,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,16.665,46,26.0027,243,2011-12-16,09,Friday,December
5336,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,46,19.9995,132,2011-12-16,10,Friday,December
5337,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.15,42,19.9995,144,2011-12-16,11,Friday,December
5338,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.15,42,23.9994,173,2011-12-16,12,Friday,December
5339,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.15,39,23.9994,137,2011-12-16,13,Friday,December
5340,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.91,42,15.0013,128,2011-12-16,14,Friday,December
5341,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,45,19.9995,153,2011-12-16,15,Friday,December
5342,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,45,15.0013,224,2011-12-16,16,Friday,December
5343,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,45,19.0012,365,2011-12-16,17,Friday,December
5344,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,45,16.9979,295,2011-12-16,18,Friday,December
5345,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,45,15.0013,214,2011-12-16,19,Friday,December
5346,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.91,45,12.998,152,2011-12-16,20,Friday,December
5347,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.91,45,11.0014,102,2011-12-16,21,Friday,December
5348,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,15.15,49,11.0014,106,2011-12-16,22,Friday,December
5349,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,15.15,49,8.9981,75,2011-12-16,23,Friday,December
5350,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,49,19.0012,62,2011-12-17,00,Saturday,December
5351,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,14.395,52,16.9979,43,2011-12-17,01,Saturday,December
5352,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,13.635,56,15.0013,58,2011-12-17,02,Saturday,December
5353,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,60,12.998,26,2011-12-17,03,Saturday,December
5354,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.12,65,11.0014,9,2011-12-17,04,Saturday,December
5355,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,60,12.998,9,2011-12-17,05,Saturday,December
5356,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.12,56,19.0012,17,2011-12-17,06,Saturday,December
5357,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,56,15.0013,20,2011-12-17,07,Saturday,December
5358,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,56,15.0013,59,2011-12-17,08,Saturday,December
5359,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.12,56,16.9979,100,2011-12-17,09,Saturday,December
5360,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.12,52,19.0012,181,2011-12-17,10,Saturday,December
5361,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,12.88,45,22.0028,209,2011-12-17,11,Saturday,December
5362,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,12.88,45,19.0012,244,2011-12-17,12,Saturday,December
5363,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,13.635,48,16.9979,236,2011-12-17,13,Saturday,December
5364,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.88,45,23.9994,237,2011-12-17,14,Saturday,December
5365,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.88,45,19.0012,228,2011-12-17,15,Saturday,December
5366,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,45,15.0013,222,2011-12-17,16,Saturday,December
5367,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,48,15.0013,165,2011-12-17,17,Saturday,December
5368,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,11.365,48,26.0027,157,2011-12-17,18,Saturday,December
5369,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",9.84,10.605,65,22.0028,106,2011-12-17,19,Saturday,December
5370,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,69,16.9979,106,2011-12-17,20,Saturday,December
5371,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,75,11.0014,96,2011-12-17,21,Saturday,December
5372,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,75,11.0014,80,2011-12-17,22,Saturday,December
5373,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,75,0.0,69,2011-12-17,23,Saturday,December
5374,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,75,8.9981,71,2011-12-18,00,Sunday,December
5375,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,69,7.0015,46,2011-12-18,01,Sunday,December
5376,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,12.12,55,7.0015,41,2011-12-18,02,Sunday,December
5377,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,55,15.0013,18,2011-12-18,03,Sunday,December
5378,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,55,15.0013,1,2011-12-18,04,Sunday,December
5379,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,59,7.0015,5,2011-12-18,05,Sunday,December
5380,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,59,8.9981,3,2011-12-18,06,Sunday,December
5381,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,10.605,59,11.0014,12,2011-12-18,07,Sunday,December
5382,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,12.88,69,0.0,32,2011-12-18,08,Sunday,December
5383,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,64,11.0014,81,2011-12-18,09,Sunday,December
5384,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,60,16.9979,129,2011-12-18,10,Sunday,December
5385,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,11.365,60,15.0013,188,2011-12-18,11,Sunday,December
5386,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,60,15.0013,228,2011-12-18,12,Sunday,December
5387,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,49,19.9995,228,2011-12-18,13,Sunday,December
5388,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,49,19.0012,219,2011-12-18,14,Sunday,December
5389,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,45,19.0012,207,2011-12-18,15,Sunday,December
5390,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,48,16.9979,234,2011-12-18,16,Sunday,December
5391,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,46,11.0014,136,2011-12-18,17,Sunday,December
5392,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,45,12.998,138,2011-12-18,18,Sunday,December
5393,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,52,8.9981,135,2011-12-18,19,Sunday,December
5394,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.88,60,7.0015,104,2011-12-18,20,Sunday,December
5395,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,13.635,64,0.0,89,2011-12-18,21,Sunday,December
5396,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,75,12.998,49,2011-12-18,22,Sunday,December
5397,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,75,7.0015,37,2011-12-18,23,Sunday,December
5398,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,11.365,75,6.0032,17,2011-12-19,00,Monday,December
5399,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,10.605,80,6.0032,11,2011-12-19,01,Monday,December
5400,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,10.605,80,6.0032,3,2011-12-19,02,Monday,December
5401,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.85,86,6.0032,3,2011-12-19,03,Monday,December
5402,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.09,86,8.9981,4,2011-12-19,04,Monday,December
5403,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,8.335,93,7.0015,21,2011-12-19,05,Monday,December
5404,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,9.09,86,7.0015,68,2011-12-19,06,Monday,December
5405,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,10.605,74,7.0015,191,2011-12-19,07,Monday,December
5406,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,75,12.998,397,2011-12-19,08,Monday,December
5407,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,69,15.0013,183,2011-12-19,09,Monday,December
5408,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,67,12.998,108,2011-12-19,10,Monday,December
5409,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,65,16.9979,127,2011-12-19,11,Monday,December
5410,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,61,22.0028,141,2011-12-19,12,Monday,December
5411,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,49,22.0028,142,2011-12-19,13,Monday,December
5412,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,46,15.0013,137,2011-12-19,14,Monday,December
5413,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,46,11.0014,159,2011-12-19,15,Monday,December
5414,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,40,16.9979,208,2011-12-19,16,Monday,December
5415,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,46,12.998,378,2011-12-19,17,Monday,December
5416,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,50,12.998,354,2011-12-19,18,Monday,December
5417,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,53,11.0014,251,2011-12-19,19,Monday,December
5418,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,40,11.0014,206,2011-12-19,20,Monday,December
5419,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,53,8.9981,127,2011-12-19,21,Monday,December
5420,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,57,11.0014,107,2011-12-19,22,Monday,December
5421,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,53,11.0014,60,2011-12-19,23,Monday,December
5422,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,18.94,66,0.0,48,2012-01-01,00,Sunday,January
5423,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,66,8.9981,93,2012-01-01,01,Sunday,January
5424,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,17.425,76,0.0,75,2012-01-01,02,Sunday,January
5425,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,16.665,81,0.0,52,2012-01-01,03,Sunday,January
5426,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,15.15,81,6.0032,8,2012-01-01,04,Sunday,January
5427,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,14.395,81,7.0015,5,2012-01-01,05,Sunday,January
5428,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,93,8.9981,2,2012-01-01,06,Sunday,January
5429,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,93,11.0014,7,2012-01-01,07,Sunday,January
5430,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,87,7.0015,14,2012-01-01,08,Sunday,January
5431,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,93,7.0015,40,2012-01-01,09,Sunday,January
5432,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,15.91,81,7.0015,70,2012-01-01,10,Sunday,January
5433,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,16.665,76,8.9981,138,2012-01-01,11,Sunday,January
5434,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,62,19.0012,201,2012-01-01,12,Sunday,January
5435,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,17.22,21.21,58,19.0012,223,2012-01-01,13,Sunday,January
5436,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,18.04,21.97,54,19.9995,267,2012-01-01,14,Sunday,January
5437,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,51,19.9995,265,2012-01-01,15,Sunday,January
5438,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.04,21.97,54,19.9995,215,2012-01-01,16,Sunday,January
5439,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",19.68,23.485,48,11.0014,111,2012-01-01,17,Sunday,January
5440,Spring,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.86,22.725,59,16.9979,106,2012-01-01,18,Sunday,January
5441,Spring,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",17.22,21.21,67,26.0027,105,2012-01-01,19,Sunday,January
5442,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.04,21.97,62,19.9995,83,2012-01-01,20,Sunday,January
5443,Spring,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.04,21.97,67,16.9979,71,2012-01-01,21,Sunday,January
5444,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,55,27.9993,66,2012-01-01,22,Sunday,January
5445,Spring,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,18.04,21.97,51,19.9995,29,2012-01-01,23,Sunday,January
5446,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,40,31.0009,39,2012-01-02,00,Monday,January
5447,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,16.665,43,27.9993,12,2012-01-02,01,Monday,January
5448,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,15.91,34,30.0026,7,2012-01-02,02,Monday,January
5449,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.88,45,22.0028,4,2012-01-02,04,Monday,January
5450,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.88,45,22.0028,4,2012-01-02,05,Monday,January
5451,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,11.365,41,26.0027,14,2012-01-02,06,Monday,January
5452,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,10.605,32,26.0027,16,2012-01-02,07,Monday,January
5453,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,35,16.9979,53,2012-01-02,08,Monday,January
5454,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.88,35,0.0,68,2012-01-02,09,Monday,January
5455,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,35,19.0012,109,2012-01-02,10,Monday,January
5456,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,10.605,35,32.9975,175,2012-01-02,11,Monday,January
5457,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,36,16.9979,202,2012-01-02,12,Monday,January
5458,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,36,19.9995,176,2012-01-02,13,Monday,January
5459,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,36,27.9993,151,2012-01-02,14,Monday,January
5460,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,12.12,38,30.0026,168,2012-01-02,15,Monday,January
5461,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,11.365,35,27.9993,154,2012-01-02,16,Monday,January
5462,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,11.365,35,26.0027,153,2012-01-02,17,Monday,January
5463,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,33,16.9979,126,2012-01-02,18,Monday,January
5464,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,38,15.0013,93,2012-01-02,19,Monday,January
5465,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,41,15.0013,88,2012-01-02,20,Monday,January
5466,Spring,1,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,10.605,41,22.0028,66,2012-01-02,21,Monday,January
5467,Spring,1,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.02,10.605,44,19.0012,39,2012-01-02,22,Monday,January
5468,Spring,1,0, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,44,16.9979,34,2012-01-02,23,Monday,January
5469,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,8.2,9.85,51,16.9979,13,2012-01-03,00,Tuesday,January
5470,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,9.09,55,15.0013,6,2012-01-03,01,Tuesday,January
5471,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,8.335,51,16.9979,3,2012-01-03,02,Tuesday,January
5472,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,55,19.0012,2,2012-01-03,03,Tuesday,January
5473,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,7.575,55,16.9979,5,2012-01-03,04,Tuesday,January
5474,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.82,54,12.998,12,2012-01-03,05,Tuesday,January
5475,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,59,19.0012,85,2012-01-03,06,Tuesday,January
5476,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,6.06,59,16.9979,170,2012-01-03,07,Tuesday,January
5477,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,55,19.0012,354,2012-01-03,08,Tuesday,January
5478,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.82,50,19.0012,153,2012-01-03,09,Tuesday,January
5479,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.06,47,31.0009,60,2012-01-03,10,Tuesday,January
5480,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,6.82,37,35.0008,75,2012-01-03,11,Tuesday,January
5481,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,6.82,37,35.0008,74,2012-01-03,12,Tuesday,January
5482,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,7.38,6.06,34,43.9989,73,2012-01-03,13,Tuesday,January
5483,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.06,43,35.0008,79,2012-01-03,14,Tuesday,January
5484,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,6.56,6.06,37,27.9993,77,2012-01-03,15,Tuesday,January
5485,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,4.545,39,39.0007,136,2012-01-03,16,Tuesday,January
5486,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,5.305,26,31.0009,245,2012-01-03,17,Tuesday,January
5487,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,5.74,4.545,26,35.0008,224,2012-01-03,18,Tuesday,January
5488,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,4.545,28,27.9993,156,2012-01-03,19,Tuesday,January
5489,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.92,6.06,33,16.9979,115,2012-01-03,20,Tuesday,January
5490,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,5.305,36,15.0013,68,2012-01-03,21,Tuesday,January
5491,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,5.305,46,16.9979,33,2012-01-03,22,Tuesday,January
5492,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,4.1,3.79,46,26.0027,18,2012-01-03,23,Tuesday,January
5493,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,3.28,3.03,42,22.0028,9,2012-01-04,00,Wednesday,January
5494,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,1.64,1.515,38,19.9995,3,2012-01-04,01,Wednesday,January
5495,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,0.76,34,19.0012,1,2012-01-04,02,Wednesday,January
5496,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,0.76,34,19.0012,1,2012-01-04,03,Wednesday,January
5497,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,2.275,41,12.998,2,2012-01-04,04,Wednesday,January
5498,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,2.275,41,12.998,14,2012-01-04,05,Wednesday,January
5499,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,2.275,41,11.0014,59,2012-01-04,06,Wednesday,January
5500,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,2.275,44,12.998,152,2012-01-04,07,Wednesday,January
5501,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,0.82,3.03,44,8.9981,315,2012-01-04,08,Wednesday,January
5502,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,1.64,3.03,45,8.9981,180,2012-01-04,09,Wednesday,January
5503,Spring,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,2.46,5.305,45,0.0,64,2012-01-04,10,Wednesday,January
5504,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",3.28,6.06,42,6.0032,46,2012-01-04,11,Wednesday,January
5505,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",4.1,5.305,46,12.998,84,2012-01-04,12,Wednesday,January
5506,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",5.74,6.06,43,16.9979,91,2012-01-04,13,Wednesday,January
5507,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",5.74,6.06,46,16.9979,75,2012-01-04,14,Wednesday,January
5508,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",7.38,7.575,37,22.0028,90,2012-01-04,15,Wednesday,January
5509,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",7.38,8.335,40,19.0012,131,2012-01-04,16,Wednesday,January
5510,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.85,40,12.998,281,2012-01-04,17,Wednesday,January
5511,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,10.605,37,8.9981,289,2012-01-04,18,Wednesday,January
5512,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,11.365,40,7.0015,184,2012-01-04,19,Wednesday,January
5513,Spring,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",8.2,9.85,40,12.998,123,2012-01-04,20,Wednesday,January
